notification_date,lga_name19,confirmed_cases_count
2022-01-01,Kyogle (A),3
2022-01-01,Lachlan (A),1
2022-01-01,Lake Macquarie (C),374
2022-01-01,Lane Cove (A),117
2022-01-01,Leeton (A),5
2022-01-01,Lismore (C),44
2022-01-01,Lithgow (C),8
2022-01-01,Liverpool (C),885
2022-01-01,Liverpool Plains (A),2
2022-01-01,Lockhart (A),1
2022-01-01,Maitland (C),203
2022-01-01,Mid-Coast (A),58
2022-01-01,Mid-Western Regional (A),9
2022-01-01,Moree Plains (A),25
2022-01-01,Mosman (A),61
2022-01-01,Murray River (A),1
2022-01-01,Murrumbidgee (A),2
2022-01-01,Muswellbrook (A),47
2022-01-01,Nambucca (A),12
2022-01-01,Narrabri (A),21
2022-01-01,Narromine (A),5
2022-01-01,Newcastle (C),366
2022-01-01,North Sydney (A),123
2022-01-01,Northern Beaches (A),779
2022-01-01,Oberon (A),7
2022-01-01,Orange (C),35
2022-01-01,Parkes (A),5
2022-01-01,Parramatta (C),581
2022-01-01,Penrith (C),674
2022-01-01,Port Macquarie-Hastings (A),107
2022-01-01,Port Stephens (A),84
2022-01-01,Queanbeyan-Palerang Regional (A),49
2022-01-01,Randwick (C),653
2022-01-01,Richmond Valley (A),11
2022-01-01,Ryde (C),307
2022-01-01,Shellharbour (C),48
2022-01-01,Shoalhaven (C),104
2022-01-01,Singleton (A),70
2022-01-01,Snowy Monaro Regional (A),14
2022-01-01,Snowy Valleys (A),9
2022-01-01,Strathfield (A),224
2022-01-01,Sutherland Shire (A),922
2022-01-01,Sydney (C),737
2022-01-01,Tamworth Regional (A),73
2022-01-01,Tenterfield (A),1
2022-01-01,The Hills Shire (A),788
2022-01-01,Tweed (A),73
2022-01-01,Upper Hunter Shire (A),14
2022-01-01,Upper Lachlan Shire (A),4
2022-01-01,Wagga Wagga (C),54
2022-01-01,Walcha (A),2
2022-01-01,Walgett (A),3
2022-01-01,Warren (A),1
2022-01-01,Warrumbungle Shire (A),4
2022-01-01,Waverley (A),304
2022-01-01,Weddin (A),1
2022-01-01,Wentworth (A),2
2022-01-01,Willoughby (C),113
2022-01-01,Wingecarribee (A),81
2022-01-01,Wollondilly (A),77
2022-01-01,Wollongong (C),127
2022-01-01,Woollahra (A),140
2022-01-01,Yass Valley (A),20
2022-01-02,Albury (C),36
2022-01-02,Armidale Regional (A),18
2022-01-02,Ballina (A),45
2022-01-02,Bathurst Regional (A),15
2022-01-02,Bayside (A),683
2022-01-02,Bega Valley (A),27
2022-01-02,Bellingen (A),11
2022-01-02,Berrigan (A),1
2022-01-02,Blacktown (C),1343
2022-01-02,Bland (A),1
2022-01-02,Blayney (A),4
2022-01-02,Blue Mountains (C),81
2022-01-02,Burwood (A),73
2022-01-02,Byron (A),153
2022-01-02,Cabonne (A),2
2022-01-02,Camden (A),402
2022-01-02,Campbelltown (C) (NSW),607
2022-01-02,Canada Bay (A),257
2022-01-02,Canterbury-Bankstown (A),1533
2022-01-02,Carrathool (A),2
2022-01-02,Central Coast (C) (NSW),568
2022-01-02,Cessnock (C),144
2022-01-02,Clarence Valley (A),20
2022-01-02,Cobar (A),5
2022-01-02,Coffs Harbour (C),103
2022-01-02,Coolamon (A),1
2022-01-02,Coonamble (A),6
2022-01-02,Cootamundra-Gundagai Regional (A),4
2022-01-02,Correctional settings,24
2022-01-02,Cowra (A),3
2022-01-02,Cumberland (A),1343
2022-01-02,Dubbo Regional (A),100
2022-01-02,Dungog (A),27
2022-01-02,Eurobodalla (A),5
2022-01-02,Fairfield (C),890
2022-01-02,Federation (A),5
2022-01-02,Georges River (A),518
2022-01-02,Glen Innes Severn (A),4
2022-01-02,Goulburn Mulwaree (A),29
2022-01-02,Greater Hume Shire (A),4
2022-01-02,Griffith (C),14
2022-01-02,Gunnedah (A),13
2022-01-02,Gwydir (A),2
2022-01-02,Hawkesbury (C),101
2022-01-02,Hay (A),2
2022-01-02,Hilltops (A),17
2022-01-02,Hornsby (A),188
2022-01-02,Hunters Hill (A),62
2022-01-02,Inner West (A),478
2022-01-02,Inverell (A),9
2022-01-02,Junee (A),20
2022-01-02,Kempsey (A),9
2022-01-02,Kiama (A),43
2022-01-02,Ku-ring-gai (A),216
2022-01-02,Kyogle (A),7
2022-01-02,Lake Macquarie (C),308
2022-01-02,Lane Cove (A),107
2022-01-02,Leeton (A),8
2022-01-02,Lismore (C),22
2022-01-02,Lithgow (C),4
2022-01-02,Liverpool (C),961
2022-01-02,Liverpool Plains (A),2
2022-01-02,Maitland (C),169
2022-01-02,Mid-Coast (A),101
2022-01-02,Mid-Western Regional (A),4
2022-01-02,Moree Plains (A),29
2022-01-02,Mosman (A),64
2022-01-02,Murray River (A),6
2022-01-02,Murrumbidgee (A),1
2022-01-02,Muswellbrook (A),54
2022-01-02,Nambucca (A),11
2022-01-02,Narrabri (A),22
2022-01-02,Narromine (A),5
2022-01-02,Newcastle (C),282
2022-01-02,North Sydney (A),79
2022-01-02,Northern Beaches (A),705
2022-01-02,Oberon (A),2
2022-01-02,Orange (C),51
2022-01-02,Parkes (A),1
2022-01-02,Parramatta (C),623
2022-01-02,Penrith (C),520
2022-01-02,Port Macquarie-Hastings (A),86
2022-01-02,Port Stephens (A),144
2022-01-02,Queanbeyan-Palerang Regional (A),119
2022-01-02,Randwick (C),779
2022-01-02,Richmond Valley (A),3
2022-01-02,Ryde (C),281
2022-01-02,Shellharbour (C),126
2022-01-02,Shoalhaven (C),138
2022-01-02,Singleton (A),101
2022-01-02,Snowy Monaro Regional (A),24
2022-01-02,Snowy Valleys (A),5
2022-01-02,Strathfield (A),221
2022-01-02,Sutherland Shire (A),808
2022-01-02,Sydney (C),1062
2022-01-02,Tamworth Regional (A),106
2022-01-02,Temora (A),3
2022-01-02,Tenterfield (A),1
2022-01-02,The Hills Shire (A),563
2022-01-02,Tweed (A),107
2022-01-02,Upper Hunter Shire (A),62
2022-01-02,Upper Lachlan Shire (A),4
2022-01-02,Uralla (A),2
2022-01-02,Wagga Wagga (C),52
2022-01-02,Walcha (A),1
2022-01-02,Walgett (A),1
2022-01-02,Warren (A),7
2022-01-02,Warrumbungle Shire (A),11
2022-01-02,Waverley (A),704
2022-01-02,Wentworth (A),1
2022-01-02,Willoughby (C),94
2022-01-02,Wingecarribee (A),279
2022-01-02,Wollondilly (A),113
2022-01-02,Wollongong (C),385
2022-01-02,Woollahra (A),284
2022-01-02,Yass Valley (A),31
2022-01-03,Albury (C),66
2022-01-03,Armidale Regional (A),32
2022-01-03,Ballina (A),120
2022-01-03,Bathurst Regional (A),5
2022-01-03,Bayside (A),972
2022-01-03,Bega Valley (A),6
2022-01-03,Bellingen (A),28
2022-01-03,Berrigan (A),2
2022-01-03,Blacktown (C),1635
2022-01-03,Bland (A),3
2022-01-03,Blayney (A),6
2022-01-03,Blue Mountains (C),96
2022-01-03,Bogan (A),2
2022-01-03,Bourke (A),5
2022-01-03,Brewarrina (A),5
2022-01-03,Broken Hill (C),8
2022-01-03,Burwood (A),152
2022-01-03,Byron (A),138
2022-01-03,Cabonne (A),5
2022-01-03,Camden (A),354
2022-01-03,Campbelltown (C) (NSW),559
2022-01-03,Canada Bay (A),338
2022-01-03,Canterbury-Bankstown (A),2242
2022-01-03,Carrathool (A),2
2022-01-03,Central Coast (C) (NSW),656
2022-01-03,Central Darling (A),2
2022-01-03,Cessnock (C),190
2022-01-03,Clarence Valley (A),35
2022-01-03,Cobar (A),3
2022-01-03,Coffs Harbour (C),136
2022-01-03,Coonamble (A),9
2022-01-03,Cootamundra-Gundagai Regional (A),11
2022-01-03,Correctional settings,2
2022-01-03,Cowra (A),7
2022-01-03,Cumberland (A),1423
2022-01-03,Dubbo Regional (A),35
2022-01-03,Dungog (A),15
2022-01-03,Edward River (A),1
2022-01-03,Eurobodalla (A),13
2022-01-03,Fairfield (C),1263
2022-01-03,Federation (A),17
2022-01-03,Forbes (A),6
2022-01-03,Georges River (A),885
2022-01-03,Glen Innes Severn (A),1
2022-01-03,Goulburn Mulwaree (A),16
2022-01-03,Greater Hume Shire (A),20
2022-01-03,Griffith (C),37
2022-01-03,Gunnedah (A),7
2022-01-03,Gwydir (A),1
2022-01-03,Hawkesbury (C),109
2022-01-03,Hay (A),2
2022-01-03,Hilltops (A),22
2022-01-03,Hornsby (A),228
2022-01-03,Hunters Hill (A),79
2022-01-03,Inner West (A),664
2022-01-03,Inverell (A),3
2022-01-03,Junee (A),28
2022-01-03,Kempsey (A),105
2022-01-03,Kiama (A),39
2022-01-03,Ku-ring-gai (A),305
2022-01-03,Kyogle (A),4
2022-01-03,Lachlan (A),6
2022-01-03,Lake Macquarie (C),439
2022-01-03,Lane Cove (A),131
2022-01-03,Leeton (A),8
2022-01-03,Lismore (C),53
2022-01-03,Lithgow (C),5
2022-01-03,Liverpool (C),1253
2022-01-03,Liverpool Plains (A),10
2022-01-03,Lockhart (A),3
2022-01-03,Maitland (C),329
2022-01-03,Mid-Coast (A),232
2022-01-03,Mid-Western Regional (A),20
2022-01-03,Moree Plains (A),34
2022-01-03,Mosman (A),85
2022-01-03,Murray River (A),4
2022-01-03,Murrumbidgee (A),1
2022-01-03,Muswellbrook (A),19
2022-01-03,Nambucca (A),25
2022-01-03,Narrabri (A),41
2022-01-03,Narromine (A),10
2022-01-03,Newcastle (C),401
2022-01-03,North Sydney (A),146
2022-01-03,Northern Beaches (A),801
2022-01-03,Oberon (A),1
2022-01-03,Orange (C),53
2022-01-03,Parkes (A),13
2022-01-03,Parramatta (C),587
2022-01-03,Penrith (C),826
2022-01-03,Port Macquarie-Hastings (A),104
2022-01-03,Port Stephens (A),185
2022-01-03,Queanbeyan-Palerang Regional (A),57
2022-01-03,Randwick (C),776
2022-01-03,Richmond Valley (A),19
2022-01-03,Ryde (C),303
2022-01-03,Shellharbour (C),175
2022-01-03,Shoalhaven (C),119
2022-01-03,Singleton (A),69
2022-01-03,Snowy Monaro Regional (A),26
2022-01-03,Snowy Valleys (A),5
2022-01-03,Strathfield (A),333
2022-01-03,Sutherland Shire (A),1034
2022-01-03,Sydney (C),1312
2022-01-03,Tamworth Regional (A),124
2022-01-03,Temora (A),7
2022-01-03,The Hills Shire (A),661
2022-01-03,Tweed (A),163
2022-01-03,Upper Hunter Shire (A),17
2022-01-03,Upper Lachlan Shire (A),10
2022-01-03,Uralla (A),4
2022-01-03,Wagga Wagga (C),73
2022-01-03,Walgett (A),5
2022-01-03,Warren (A),3
2022-01-03,Warrumbungle Shire (A),13
2022-01-03,Waverley (A),656
2022-01-03,Weddin (A),1
2022-01-03,Wentworth (A),2
2022-01-03,Willoughby (C),107
2022-01-03,Wingecarribee (A),301
2022-01-03,Wollondilly (A),194
2022-01-03,Wollongong (C),515
2022-01-03,Woollahra (A),284
2022-01-03,Yass Valley (A),23
2022-01-04,Albury (C),68
2022-01-04,Armidale Regional (A),22
2022-01-04,Ballina (A),95
2022-01-04,Bathurst Regional (A),50
2022-01-04,Bayside (A),904
2022-01-04,Bega Valley (A),80
2022-01-04,Bellingen (A),2
2022-01-04,Berrigan (A),2
2022-01-04,Blacktown (C),2522
2022-01-04,Bland (A),1
2022-01-04,Blayney (A),10
2022-01-04,Blue Mountains (C),204
2022-01-04,Broken Hill (C),24
2022-01-04,Burwood (A),160
2022-01-04,Byron (A),116
2022-01-04,Cabonne (A),18
2022-01-04,Camden (A),577
2022-01-04,Campbelltown (C) (NSW),883
2022-01-04,Canada Bay (A),356
2022-01-04,Canterbury-Bankstown (A),1965
2022-01-04,Carrathool (A),6
2022-01-04,Central Coast (C) (NSW),562
2022-01-04,Central Darling (A),1
2022-01-04,Cessnock (C),112
2022-01-04,Clarence Valley (A),59
2022-01-04,Cobar (A),1
2022-01-04,Coffs Harbour (C),106
2022-01-04,Coonamble (A),8
2022-01-04,Cootamundra-Gundagai Regional (A),15
2022-01-04,Correctional settings,10
2022-01-04,Cowra (A),17
2022-01-04,Cumberland (A),1183
2022-01-04,Dubbo Regional (A),165
2022-01-04,Dungog (A),20
2022-01-04,Edward River (A),3
2022-01-04,Eurobodalla (A),30
2022-01-04,Fairfield (C),1072
2022-01-04,Federation (A),5
2022-01-04,Forbes (A),20
2022-01-04,Georges River (A),832
2022-01-04,Gilgandra (A),9
2022-01-04,Goulburn Mulwaree (A),41
2022-01-04,Greater Hume Shire (A),21
2022-01-04,Griffith (C),55
2022-01-04,Gunnedah (A),19
2022-01-04,Gwydir (A),2
2022-01-04,Hawkesbury (C),209
2022-01-04,Hilltops (A),23
2022-01-04,Hornsby (A),229
2022-01-04,Hunters Hill (A),118
2022-01-04,Inner West (A),790
2022-01-04,Inverell (A),2
2022-01-04,Junee (A),17
2022-01-04,Kempsey (A),8
2022-01-04,Kiama (A),58
2022-01-04,Ku-ring-gai (A),313
2022-01-04,Kyogle (A),3
2022-01-04,Lachlan (A),3
2022-01-04,Lake Macquarie (C),603
2022-01-04,Lane Cove (A),193
2022-01-04,Leeton (A),2
2022-01-04,Lismore (C),35
2022-01-04,Lithgow (C),24
2022-01-04,Liverpool (C),1378
2022-01-04,Liverpool Plains (A),5
2022-01-04,Lockhart (A),1
2022-01-04,Maitland (C),347
2022-01-04,Mid-Coast (A),44
2022-01-04,Mid-Western Regional (A),32
2022-01-04,Moree Plains (A),63
2022-01-04,Mosman (A),128
2022-01-04,Murray River (A),7
2022-01-04,Murrumbidgee (A),2
2022-01-04,Muswellbrook (A),21
2022-01-04,Nambucca (A),8
2022-01-04,Narrabri (A),84
2022-01-04,Narrandera (A),6
2022-01-04,Narromine (A),13
2022-01-04,Newcastle (C),551
2022-01-04,North Sydney (A),172
2022-01-04,Northern Beaches (A),1357
2022-01-04,Orange (C),100
2022-01-04,Parkes (A),14
2022-01-04,Parramatta (C),714
2022-01-04,Penrith (C),1010
2022-01-04,Port Macquarie-Hastings (A),188
2022-01-04,Port Stephens (A),143
2022-01-04,Queanbeyan-Palerang Regional (A),56
2022-01-04,Randwick (C),824
2022-01-04,Richmond Valley (A),18
2022-01-04,Ryde (C),424
2022-01-04,Shellharbour (C),238
2022-01-04,Shoalhaven (C),188
2022-01-04,Singleton (A),89
2022-01-04,Snowy Monaro Regional (A),49
2022-01-04,Snowy Valleys (A),14
2022-01-04,Strathfield (A),301
2022-01-04,Sutherland Shire (A),855
2022-01-04,Sydney (C),1266
2022-01-04,Tamworth Regional (A),138
2022-01-04,Temora (A),3
2022-01-04,The Hills Shire (A),985
2022-01-04,Tweed (A),218
2022-01-04,Upper Hunter Shire (A),24
2022-01-04,Upper Lachlan Shire (A),12
2022-01-04,Uralla (A),1
2022-01-04,Wagga Wagga (C),81
2022-01-04,Walcha (A),3
2022-01-04,Walgett (A),4
2022-01-04,Warren (A),18
2022-01-04,Warrumbungle Shire (A),15
2022-01-04,Waverley (A),448
2022-01-04,Weddin (A),3
2022-01-04,Wentworth (A),3
2022-01-04,Willoughby (C),197
2022-01-04,Wingecarribee (A),146
2022-01-04,Wollondilly (A),97
2022-01-04,Wollongong (C),572
2022-01-04,Woollahra (A),282
2022-01-04,Yass Valley (A),12
2022-01-05,Albury (C),141
2022-01-05,Armidale Regional (A),15
2022-01-05,Ballina (A),99
2022-01-05,Balranald (A),1
2022-01-05,Bathurst Regional (A),227
2022-01-05,Bayside (A),1260
2022-01-05,Bega Valley (A),93
2022-01-05,Bellingen (A),15
2022-01-05,Berrigan (A),7
2022-01-05,Blacktown (C),2182
2022-01-05,Bland (A),4
2022-01-05,Blayney (A),14
2022-01-05,Blue Mountains (C),110
2022-01-05,Bourke (A),10
2022-01-05,Broken Hill (C),5
2022-01-05,Burwood (A),247
2022-01-05,Byron (A),210
2022-01-05,Cabonne (A),6
2022-01-05,Camden (A),492
2022-01-05,Campbelltown (C) (NSW),1270
2022-01-05,Canada Bay (A),619
2022-01-05,Canterbury-Bankstown (A),2856
2022-01-05,Central Coast (C) (NSW),1633
2022-01-05,Central Darling (A),2
2022-01-05,Cessnock (C),307
2022-01-05,Clarence Valley (A),33
2022-01-05,Cobar (A),4
2022-01-05,Coffs Harbour (C),265
2022-01-05,Coolamon (A),7
2022-01-05,Coonamble (A),4
2022-01-05,Cootamundra-Gundagai Regional (A),7
2022-01-05,Correctional settings,13
2022-01-05,Cowra (A),6
2022-01-05,Cumberland (A),1792
2022-01-05,Dubbo Regional (A),189
2022-01-05,Dungog (A),29
2022-01-05,Edward River (A),4
2022-01-05,Eurobodalla (A),22
2022-01-05,Fairfield (C),1329
2022-01-05,Federation (A),25
2022-01-05,Forbes (A),6
2022-01-05,Georges River (A),935
2022-01-05,Gilgandra (A),5
2022-01-05,Glen Innes Severn (A),2
2022-01-05,Goulburn Mulwaree (A),119
2022-01-05,Greater Hume Shire (A),33
2022-01-05,Griffith (C),44
2022-01-05,Gunnedah (A),10
2022-01-05,Hawkesbury (C),167
2022-01-05,Hay (A),2
2022-01-05,Hilltops (A),9
2022-01-05,Hornsby (A),372
2022-01-05,Hotel Quarantine,2
2022-01-05,Hunters Hill (A),172
2022-01-05,Inner West (A),890
2022-01-05,Inverell (A),19
2022-01-05,Junee (A),6
2022-01-05,Kempsey (A),116
2022-01-05,Kiama (A),121
2022-01-05,Ku-ring-gai (A),599
2022-01-05,Kyogle (A),11
2022-01-05,Lachlan (A),2
2022-01-05,Lake Macquarie (C),841
2022-01-05,Lane Cove (A),355
2022-01-05,Leeton (A),13
2022-01-05,Lismore (C),121
2022-01-05,Lithgow (C),14
2022-01-05,Liverpool (C),1431
2022-01-05,Liverpool Plains (A),9
2022-01-05,Lockhart (A),3
2022-01-05,Maitland (C),444
2022-01-05,Mid-Coast (A),329
2022-01-05,Mid-Western Regional (A),8
2022-01-05,Moree Plains (A),25
2022-01-05,Mosman (A),133
2022-01-05,Murray River (A),7
2022-01-05,Murrumbidgee (A),3
2022-01-05,Muswellbrook (A),30
2022-01-05,Nambucca (A),18
2022-01-05,Narrabri (A),48
2022-01-05,Narrandera (A),4
2022-01-05,Narromine (A),16
2022-01-05,Newcastle (C),904
2022-01-05,North Sydney (A),319
2022-01-05,Northern Beaches (A),1056
2022-01-05,Oberon (A),8
2022-01-05,Orange (C),125
2022-01-05,Parkes (A),19
2022-01-05,Parramatta (C),1168
2022-01-05,Penrith (C),1222
2022-01-05,Port Macquarie-Hastings (A),319
2022-01-05,Port Stephens (A),377
2022-01-05,Queanbeyan-Palerang Regional (A),70
2022-01-05,Randwick (C),1259
2022-01-05,Richmond Valley (A),34
2022-01-05,Ryde (C),704
2022-01-05,Shellharbour (C),446
2022-01-05,Shoalhaven (C),195
2022-01-05,Singleton (A),68
2022-01-05,Snowy Monaro Regional (A),33
2022-01-05,Snowy Valleys (A),11
2022-01-05,Strathfield (A),528
2022-01-05,Sutherland Shire (A),1377
2022-01-05,Sydney (C),2018
2022-01-05,Tamworth Regional (A),104
2022-01-05,Temora (A),3
2022-01-05,Tenterfield (A),5
2022-01-05,The Hills Shire (A),914
2022-01-05,Tweed (A),214
2022-01-05,Upper Hunter Shire (A),34
2022-01-05,Upper Lachlan Shire (A),10
2022-01-05,Uralla (A),3
2022-01-05,Wagga Wagga (C),107
2022-01-05,Walgett (A),14
2022-01-05,Warren (A),5
2022-01-05,Warrumbungle Shire (A),5
2022-01-05,Waverley (A),616
2022-01-05,Wentworth (A),10
2022-01-05,Willoughby (C),301
2022-01-05,Wingecarribee (A),151
2022-01-05,Wollondilly (A),171
2022-01-05,Wollongong (C),1012
2022-01-05,Woollahra (A),383
2022-01-05,Yass Valley (A),62
2022-01-06,Albury (C),209
2022-01-06,Armidale Regional (A),52
2022-01-06,Ballina (A),114
2022-01-06,Bathurst Regional (A),157
2022-01-06,Bayside (A),1427
2022-01-06,Bega Valley (A),59
2022-01-06,Bellingen (A),22
2022-01-06,Berrigan (A),4
2022-01-06,Blacktown (C),2816
2022-01-06,Bland (A),2
2022-01-06,Blayney (A),9
2022-01-06,Blue Mountains (C),223
2022-01-06,Bogan (A),2
2022-01-06,Bourke (A),1
2022-01-06,Broken Hill (C),45
2022-01-06,Burwood (A),221
2022-01-06,Byron (A),134
2022-01-06,Cabonne (A),21
2022-01-06,Camden (A),721
2022-01-06,Campbelltown (C) (NSW),1163
2022-01-06,Canada Bay (A),428
2022-01-06,Canterbury-Bankstown (A),2375
2022-01-06,Carrathool (A),2
2022-01-06,Central Coast (C) (NSW),1522
2022-01-06,Central Darling (A),1
2022-01-06,Cessnock (C),269
2022-01-06,Clarence Valley (A),76
2022-01-06,Cobar (A),14
2022-01-06,Coffs Harbour (C),219
2022-01-06,Coolamon (A),5
2022-01-06,Coonamble (A),13
2022-01-06,Cootamundra-Gundagai Regional (A),25
2022-01-06,Correctional settings,25
2022-01-06,Cowra (A),13
2022-01-06,Cumberland (A),2183
2022-01-06,Dubbo Regional (A),243
2022-01-06,Dungog (A),22
2022-01-06,Edward River (A),10
2022-01-06,Eurobodalla (A),22
2022-01-06,Fairfield (C),1720
2022-01-06,Federation (A),19
2022-01-06,Forbes (A),17
2022-01-06,Georges River (A),870
2022-01-06,Gilgandra (A),6
2022-01-06,Glen Innes Severn (A),2
2022-01-06,Goulburn Mulwaree (A),56
2022-01-06,Greater Hume Shire (A),26
2022-01-06,Griffith (C),84
2022-01-06,Gunnedah (A),68
2022-01-06,Hawkesbury (C),187
2022-01-06,Hay (A),3
2022-01-06,Hilltops (A),45
2022-01-06,Hornsby (A),400
2022-01-06,Hunters Hill (A),163
2022-01-06,Inner West (A),672
2022-01-06,Inverell (A),42
2022-01-06,Junee (A),30
2022-01-06,Kempsey (A),54
2022-01-06,Kiama (A),114
2022-01-06,Ku-ring-gai (A),583
2022-01-06,Kyogle (A),6
2022-01-06,Lachlan (A),4
2022-01-06,Lake Macquarie (C),835
2022-01-06,Lane Cove (A),290
2022-01-06,Leeton (A),11
2022-01-06,Lismore (C),58
2022-01-06,Lithgow (C),21
2022-01-06,Liverpool (C),1594
2022-01-06,Liverpool Plains (A),32
2022-01-06,Lockhart (A),4
2022-01-06,Maitland (C),545
2022-01-06,Mid-Coast (A),163
2022-01-06,Mid-Western Regional (A),32
2022-01-06,Moree Plains (A),50
2022-01-06,Mosman (A),146
2022-01-06,Murray River (A),9
2022-01-06,Murrumbidgee (A),3
2022-01-06,Muswellbrook (A),23
2022-01-06,Nambucca (A),22
2022-01-06,Narrabri (A),34
2022-01-06,Narrandera (A),2
2022-01-06,Narromine (A),17
2022-01-06,Newcastle (C),750
2022-01-06,North Sydney (A),269
2022-01-06,Northern Beaches (A),1571
2022-01-06,Oberon (A),15
2022-01-06,Orange (C),185
2022-01-06,Parkes (A),24
2022-01-06,Parramatta (C),1395
2022-01-06,Penrith (C),1623
2022-01-06,Port Macquarie-Hastings (A),292
2022-01-06,Port Stephens (A),311
2022-01-06,Queanbeyan-Palerang Regional (A),256
2022-01-06,Randwick (C),1108
2022-01-06,Richmond Valley (A),26
2022-01-06,Ryde (C),672
2022-01-06,Shellharbour (C),210
2022-01-06,Shoalhaven (C),265
2022-01-06,Singleton (A),57
2022-01-06,Snowy Monaro Regional (A),91
2022-01-06,Snowy Valleys (A),16
2022-01-06,Strathfield (A),475
2022-01-06,Sutherland Shire (A),1359
2022-01-06,Sydney (C),1642
2022-01-06,Tamworth Regional (A),306
2022-01-06,Temora (A),3
2022-01-06,Tenterfield (A),5
2022-01-06,The Hills Shire (A),1179
2022-01-06,Tweed (A),269
2022-01-06,Upper Hunter Shire (A),17
2022-01-06,Upper Lachlan Shire (A),21
2022-01-06,Uralla (A),1
2022-01-06,Wagga Wagga (C),181
2022-01-06,Walcha (A),9
2022-01-06,Walgett (A),22
2022-01-06,Warren (A),5
2022-01-06,Warrumbungle Shire (A),46
2022-01-06,Waverley (A),574
2022-01-06,Weddin (A),2
2022-01-06,Wentworth (A),12
2022-01-06,Willoughby (C),257
2022-01-06,Wingecarribee (A),252
2022-01-06,Wollondilly (A),192
2022-01-06,Wollongong (C),545
2022-01-06,Woollahra (A),301
2022-01-06,Yass Valley (A),9
2022-01-07,Albury (C),290
2022-01-07,Armidale Regional (A),89
2022-01-07,Ballina (A),127
2022-01-07,Balranald (A),4
2022-01-07,Bathurst Regional (A),262
2022-01-07,Bayside (A),1218
2022-01-07,Bega Valley (A),4
2022-01-07,Bellingen (A),13
2022-01-07,Berrigan (A),2
2022-01-07,Blacktown (C),2507
2022-01-07,Bland (A),2
2022-01-07,Blayney (A),26
2022-01-07,Blue Mountains (C),165
2022-01-07,Bogan (A),3
2022-01-07,Bourke (A),1
2022-01-07,Brewarrina (A),4
2022-01-07,Broken Hill (C),13
2022-01-07,Burwood (A),180
2022-01-07,Byron (A),223
2022-01-07,Cabonne (A),20
2022-01-07,Camden (A),587
2022-01-07,Campbelltown (C) (NSW),1114
2022-01-07,Canada Bay (A),413
2022-01-07,Canterbury-Bankstown (A),2366
2022-01-07,Carrathool (A),2
2022-01-07,Central Coast (C) (NSW),1309
2022-01-07,Central Darling (A),2
2022-01-07,Cessnock (C),225
2022-01-07,Clarence Valley (A),26
2022-01-07,Cobar (A),13
2022-01-07,Coffs Harbour (C),153
2022-01-07,Coolamon (A),8
2022-01-07,Coonamble (A),12
2022-01-07,Cootamundra-Gundagai Regional (A),30
2022-01-07,Correctional settings,36
2022-01-07,Cowra (A),17
2022-01-07,Cumberland (A),1839
2022-01-07,Dubbo Regional (A),163
2022-01-07,Dungog (A),13
2022-01-07,Edward River (A),6
2022-01-07,Eurobodalla (A),34
2022-01-07,Fairfield (C),1646
2022-01-07,Federation (A),28
2022-01-07,Forbes (A),20
2022-01-07,Georges River (A),1032
2022-01-07,Gilgandra (A),5
2022-01-07,Glen Innes Severn (A),7
2022-01-07,Goulburn Mulwaree (A),48
2022-01-07,Greater Hume Shire (A),31
2022-01-07,Griffith (C),118
2022-01-07,Gunnedah (A),49
2022-01-07,Hawkesbury (C),207
2022-01-07,Hay (A),3
2022-01-07,Hilltops (A),56
2022-01-07,Hornsby (A),318
2022-01-07,Hunters Hill (A),106
2022-01-07,Inner West (A),908
2022-01-07,Inverell (A),107
2022-01-07,Junee (A),31
2022-01-07,Kempsey (A),42
2022-01-07,Kiama (A),82
2022-01-07,Ku-ring-gai (A),418
2022-01-07,Kyogle (A),5
2022-01-07,Lachlan (A),5
